0.100000	0.005025
0.110000	0.006087
0.120000	0.007252
0.130000	0.008521
0.140000	0.009896
0.150000	0.011377
0.160000	0.012964
0.170000	0.014659
0.180000	0.016462
0.190000	0.018376
0.200000	0.020400
0.210000	0.022536
0.220000	0.024786
0.230000	0.027150
0.240000	0.029629
0.250000	0.032227
0.260000	0.034942
0.270000	0.037779
0.280000	0.040737
0.290000	0.043818
0.300000	0.047025
0.310000	0.050359
0.320000	0.053821
0.330000	0.057415
0.340000	0.061141
0.350000	0.065002
0.360000	0.068999
0.370000	0.073135
0.380000	0.077413
0.390000	0.081834
0.400000	0.086400
0.410000	0.091114
0.420000	0.095979
0.430000	0.100997
0.440000	0.106170
0.450000	0.111501
0.460000	0.116993
0.470000	0.122649
0.480000	0.128471
0.490000	0.134462
0.500000	0.140625
0.510000	0.146963
0.520000	0.153479
0.530000	0.160176
0.540000	0.167057
0.550000	0.174126
0.560000	0.181385
0.570000	0.188840
0.580000	0.196491
0.590000	0.204343
0.600000	0.212400
0.610000	0.220664
0.620000	0.229141
0.630000	0.237832
0.640000	0.246743
0.650000	0.255876
0.660000	0.265236
0.670000	0.274827
0.680000	0.284653
0.690000	0.294717
0.700000	0.305024
0.710000	0.315578
0.720000	0.326384
0.730000	0.337444
0.740000	0.348765
0.750000	0.360350
0.760000	0.372204
0.770000	0.384330
0.780000	0.396735
0.790000	0.409422
0.800000	0.422397
0.810000	0.435666
0.820000	0.449230
0.830000	0.463095
0.839999	0.477267
0.849999	0.491750
0.859999	0.506551
0.869999	0.521673
0.879999	0.537122
0.889999	0.552904
0.899999	0.569023
0.909999	0.585485
0.919999	0.602296
0.929999	0.619461
0.939999	0.636985
0.949999	0.654874
0.959999	0.673133
0.969999	0.691770
0.979999	0.710788
0.989999	0.730194
0.999999	0.749995
