1.329998	-1.204883
1.339998	-1.212305
1.349998	-1.219726
1.359998	-1.226758
1.369998	-1.234179
1.379998	-1.241601
1.389998	-1.249023
1.399998	-1.256836
1.409998	-1.264258
1.419998	-1.271680
1.429998	-1.279492
1.439998	-1.287305
1.449998	-1.294726
1.459998	-1.302539
1.469998	-1.310351
1.479998	-1.318164
1.489998	-1.325976
1.499998	-1.334180
-0.990000	-1.009570
-0.980000	-1.018554
-0.970001	-1.027148
-0.960001	-1.034961
-0.950001	-1.042383
-0.940001	-1.049414
-0.930001	-1.056055
-0.920001	-1.062304
-0.910001	-1.068164
-0.900001	-1.073633
-0.890001	-1.078711
-0.880001	-1.083398
-0.870001	-1.088086
-0.860001	-1.092383
-0.850001	-1.096289
-0.840001	-1.100195
-0.830001	-1.103711
-0.820001	-1.106836
-0.810001	-1.109961
-0.800001	-1.112695
-0.790001	-1.115429
-0.780001	-1.118164
-0.770001	-1.120507
-0.760001	-1.122461
-0.750001	-1.124414
-0.740001	-1.125976
-0.730001	-1.127539
-0.720001	-1.129101
-0.710001	-1.130664
-0.700001	-1.131445
-0.690001	-1.132617
-0.680001	-1.133398
-0.670001	-1.134180
-0.660001	-1.134961
-0.650001	-1.135351
-0.640001	-1.135742
-0.630001	-1.135742
-0.620001	-1.136133
-0.610001	-1.136133
-0.600001	-1.135742
-0.590001	-1.135742
-0.580001	-1.135351
-0.570001	-1.134961
-0.560001	-1.134180
-0.550001	-1.133789
-0.540001	-1.133008
-0.530001	-1.132226
-0.520001	-1.131054
-0.510001	-1.130273
-0.500001	-1.129101
-0.490001	-1.127929
-0.480001	-1.126758
-0.470001	-1.125195
-0.460001	-1.124023
-0.450001	-1.122461
-0.440001	-1.120898
-0.430001	-1.119336
-0.420001	-1.117383
-0.410001	-1.115429
-0.400001	-1.113867
-0.390001	-1.111914
-0.380001	-1.109961
-0.370001	-1.107617
-0.360001	-1.105664
-0.350001	-1.103320
-0.340001	-1.100976
-0.330001	-1.098633
-0.320001	-1.096289
-0.310001	-1.093945
-0.300001	-1.091601
-0.290001	-1.088867
-0.280001	-1.086523
-0.270001	-1.083789
-0.260001	-1.081054
-0.250001	-1.078320
-0.240001	-1.075586
-0.230001	-1.072851
-0.220001	-1.069726
-0.210001	-1.066992
-0.200001	-1.064258
-0.190001	-1.061133
-0.180001	-1.058008
-0.170001	-1.054883
-0.160001	-1.052148
-0.150001	-1.049023
-0.140001	-1.045898
-0.130001	-1.042773
-0.120001	-1.039258
-0.110001	-1.036133
-0.100001	-1.033008
-0.090001	-1.029883
-0.080001	-1.026367
-0.070001	-1.023242
-0.060001	-1.020117
-0.050001	-1.016601
-0.040001	-1.013476
-0.030001	-1.009961
-0.020001	-1.006836
-0.010001	-1.003320
-0.000001	-1.000195
1.009998	-1.004883
1.019998	-1.010351
1.029998	-1.015429
1.039998	-1.020508
1.049998	-1.025976
1.059998	-1.031445
1.069998	-1.036914
1.079998	-1.042773
1.089998	-1.048242
1.099998	-1.054101
1.109998	-1.059961
1.119998	-1.065820
1.129998	-1.072070
1.139998	-1.077929
1.149998	-1.084180
1.159998	-1.090430
1.169998	-1.096679
1.179998	-1.102930
1.189998	-1.109179
1.199998	-1.115820
1.209998	-1.122461
1.219998	-1.128711
1.229998	-1.135351
1.239998	-1.142383
1.249998	-1.149023
1.259998	-1.155664
1.269998	-1.162695
1.279998	-1.169726
1.289998	-1.176758
1.299998	-1.183789
1.309998	-1.190820
1.319998	-1.197851
-1.110000	-0.810058
-1.100000	-0.840332
-1.090000	-0.865527
-1.080000	-0.887207
-1.070000	-0.906543
-1.060000	-0.923730
-1.050000	-0.939160
-1.040000	-0.953418
-1.030000	-0.966504
-1.020000	-0.978320
-1.010000	-0.989648
-1.000000	-0.999804
0.009999	-0.996679
0.019999	-0.993164
0.029999	-0.990039
0.039999	-0.986523
0.049999	-0.983398
0.059999	-0.979883
0.069999	-0.976758
0.079999	-0.973535
0.089999	-0.970215
0.099999	-0.967090
0.109999	-0.963769
0.119999	-0.960644
0.129999	-0.957519
0.139999	-0.954394
0.149999	-0.951269
0.159999	-0.948144
0.169999	-0.945215
0.179999	-0.942090
0.189999	-0.939160
0.199999	-0.936230
0.209999	-0.933496
0.219999	-0.930566
0.229999	-0.927832
0.239999	-0.925097
0.249999	-0.922558
0.259999	-0.919824
0.269999	-0.917285
0.279999	-0.914941
0.289999	-0.912402
0.299999	-0.910058
0.309999	-0.907910
0.319999	-0.905762
0.329999	-0.903613
0.339999	-0.901465
0.349999	-0.899512
0.359999	-0.897754
0.369999	-0.895996
0.379999	-0.894238
0.389999	-0.892676
0.399999	-0.891113
0.409999	-0.889746
0.419999	-0.888379
0.429999	-0.887012
0.439999	-0.886035
0.449999	-0.884863
0.459999	-0.883887
0.469999	-0.883105
0.479999	-0.882324
0.489999	-0.881738
0.499999	-0.881152
0.509999	-0.880762
0.519999	-0.880566
0.529999	-0.880371
0.539999	-0.880371
0.549999	-0.880371
0.559999	-0.880371
0.569999	-0.880762
0.579999	-0.881152
0.589999	-0.881543
0.599999	-0.882324
0.609999	-0.882910
0.619999	-0.883887
0.629999	-0.884863
0.639999	-0.885840
0.649999	-0.887012
0.659999	-0.888379
0.669999	-0.889746
0.679999	-0.891308
0.689999	-0.893066
0.699998	-0.894824
0.709998	-0.896777
0.719998	-0.898730
0.729998	-0.900879
0.739998	-0.903223
0.749998	-0.905566
0.759998	-0.908105
0.769998	-0.910644
0.779998	-0.913379
0.789998	-0.916308
0.799998	-0.919238
0.809998	-0.922168
0.819998	-0.925488
0.829998	-0.928613
0.839998	-0.932129
0.849998	-0.935644
0.859998	-0.939160
0.869998	-0.942871
0.879998	-0.946582
0.889998	-0.950488
0.899998	-0.954590
0.909998	-0.958691
0.919998	-0.962988
0.929998	-0.967285
0.939998	-0.971582
0.949998	-0.976074
0.959998	-0.980664
0.969998	-0.985351
0.979998	-0.990039
0.989998	-0.995117
0.999998	-0.999804
-1.130000	-0.713769
-1.120000	-0.771387
-1.130000	-0.507910
-1.120000	-0.435107
-1.110000	-0.381006
-1.100000	-0.335107
-1.090000	-0.293994
-1.080000	-0.256006
-1.070000	-0.220337
-1.060000	-0.186304
-1.050000	-0.153589
-1.040000	-0.121789
-1.030000	-0.090759
-1.020000	-0.060223
-1.010000	-0.030032
-1.000000	-0.000001
-0.990000	0.030026
-0.980000	0.060224
-0.970001	0.090808
-0.960001	0.121961
-0.950001	0.153980
-0.940001	0.187232
-0.930001	0.222144
-0.920001	0.259522
-0.910001	0.300635
-0.900001	0.347901
-0.890001	0.407569
-0.910001	0.767285
-0.900001	0.725684
-0.890001	0.671192
-0.990000	0.979492
-0.980000	0.958496
-0.970001	0.936426
-0.960001	0.913184
-0.950001	0.888574
-0.940001	0.862207
-0.930001	0.833887
-0.920001	0.802637
-1.110000	1.191211
-1.100000	1.175586
-1.090000	1.159570
-1.080000	1.143164
-1.070000	1.126758
-1.060000	1.109961
-1.050000	1.092774
-1.040000	1.075196
-1.030000	1.057227
-1.020000	1.038867
-1.010000	1.019727
-1.000000	1.000196
-1.250000	1.391211
-1.240000	1.377539
-1.230000	1.364258
-1.220000	1.350586
-1.210000	1.336914
-1.200000	1.322852
-1.190000	1.308789
-1.180000	1.294727
-1.170000	1.280664
-1.160000	1.266211
-1.150000	1.251367
-1.140000	1.236524
-1.130000	1.221680
-1.120000	1.206445
-1.410000	1.593946
-1.400000	1.581836
-1.390000	1.569727
-1.380000	1.557227
-1.370000	1.545117
-1.360000	1.532617
-1.350000	1.520117
-1.340000	1.507617
-1.330000	1.495117
-1.320000	1.482227
-1.310000	1.469336
-1.300000	1.456446
-1.290000	1.443555
-1.280000	1.430664
-1.270000	1.417774
-1.260000	1.404492
-1.500000	1.701758
-1.490000	1.690039
-1.480000	1.677930
-1.470000	1.666211
-1.460000	1.654493
-1.450000	1.642383
-1.440000	1.630274
-1.430000	1.618164
-1.420000	1.606055
