6.610056	-4.143219	-7.931828	29.366472
6.620057	-4.542752	-8.750163	29.088060
6.630057	-4.986461	-9.659391	28.865175
6.640057	-5.479168	-10.667441	28.708063
6.650057	-6.025978	-11.781995	28.629227
6.660058	-6.632207	-13.009974	28.643822
6.670058	-7.303251	-14.356809	28.770088
6.680058	-8.044392	-15.825409	29.029737
6.690058	-8.860498	-17.414780	29.448273
6.700058	-9.755610	-19.118191	30.055099
6.710059	-10.732359	-20.920858	30.883293
6.720059	-11.791203	-22.797138	31.968792
6.730059	-12.929446	-24.707327	33.348713
6.740059	-14.140045	-26.594383	35.058472
6.750060	-15.410234	-28.381113	37.127377
6.760060	-16.720081	-29.968758	39.572487
6.770060	-18.041174	-31.238277	42.390881
6.780060	-19.335751	-32.055870	45.551102
6.790061	-20.556709	-32.284058	48.985287
6.800061	-21.648952	-31.798830	52.584476
6.810061	-22.552481	-30.511471	56.199997
6.820061	-23.207302	-28.391222	59.653416
6.830061	-23.559814	-25.482737	62.755619
6.840062	-23.569666	-21.911652	65.332535
6.850062	-23.215734	-17.873930	67.251831
6.860062	-22.499754	-13.609540	68.443329
6.870062	-21.446619	-9.366728	68.907249
6.880063	-20.101255	-5.366511	68.708298
6.890063	-18.522818	-1.776452	67.958260
6.900063	-16.777634	1.301337	66.793114
6.910063	-14.932356	3.828253	65.351013
6.920063	-13.048424	5.817460	63.755733
6.930064	-11.178408	7.317772	62.107265
6.940064	-9.364227	8.397778	60.478985
6.950064	-7.636919	9.132948	58.919434
6.960064	-6.017459	9.596721	57.456642
6.970065	-4.518173	9.855279	56.103226
6.980065	-3.144377	9.965196	54.861198
6.990065	-1.895982	9.973001	53.725960
7.000065	-0.768938	9.915857	52.689293
7.010066	0.243559	9.822762	51.741482
7.020066	1.150089	9.715904	50.872665
7.030066	1.960256	9.611973	50.073669
7.040066	2.684124	9.523299	49.336430
7.050066	3.331802	9.458822	48.654179
7.060067	3.913162	9.424868	48.021461
7.070067	4.437635	9.425767	47.434071
7.080067	4.914094	9.464334	46.888939
7.090067	5.350778	9.542235	46.383999
7.100068	5.755255	9.660269	45.918072
7.110068	6.134418	9.818561	45.490746
7.120068	6.494487	10.016714	45.102276
7.130068	6.841033	10.253901	44.753494
7.140069	7.178998	10.528915	44.445744
7.150069	7.512724	10.840195	44.180809
7.160069	7.845970	11.185803	43.960854
7.170069	8.181933	11.563398	43.788376
7.180069	8.523265	11.970169	43.666142
7.190070	8.872067	12.402761	43.597115
7.200070	9.229894	12.857180	43.584385
7.210070	9.597733	13.328695	43.631062
7.220070	9.975992	13.811737	43.740154
7.230071	10.364463	14.299799	43.914421
7.240071	10.762289	14.785364	44.156197
7.250071	11.167931	15.259858	44.467171
7.260071	11.579126	15.713654	44.848145
7.270072	11.992868	16.136137	45.298775
7.280072	12.405384	16.515863	45.817287
7.290072	12.812141	16.840799	46.400208
7.300072	13.207884	17.098692	47.042103
7.310072	13.586700	17.277536	47.735397
7.320073	13.942139	17.366159	48.470272
7.330073	14.267368	17.354876	49.234680
7.340073	14.555391	17.236187	50.014526
7.350073	14.799300	17.005465	50.794003
7.360074	14.992569	16.661537	51.556122
7.370074	15.129369	16.207117	52.283390
7.380074	15.204880	15.648991	52.958603
7.390074	15.215580	14.997927	53.565678
7.400074	15.159482	14.268283	54.090481
7.410075	15.036296	13.477324	54.521538
7.420075	14.847502	12.644316	54.850555
7.430075	14.596319	11.789472	55.072712
7.440075	14.287581	10.932874	55.186695
7.450076	13.927520	10.093461	55.194496
7.460076	13.523479	9.288177	55.100994
7.470076	13.083594	8.531348	54.913387
7.480076	12.616444	7.834317	54.640572
7.490077	12.130718	7.205324	54.292480
7.500077	11.634921	6.649611	53.879501
7.510077	11.137111	6.169695	53.411968
7.520077	10.644706	5.765765	52.899773
7.530077	10.164343	5.436124	52.352081
7.540078	9.701796	5.177663	51.777180
7.550078	9.261946	4.986301	51.182396
7.560078	8.848790	4.857381	50.574104
7.570078	8.465493	4.786008	49.957779
7.580079	8.114450	4.767320	49.338097
7.590079	7.797379	4.796696	48.719032
7.600079	7.515412	4.869902	48.103977
7.610079	7.269195	4.983195	47.495869
7.620080	7.058980	5.133376	46.897282
7.630080	6.884723	5.317816	46.310532
7.640080	6.746158	5.534452	45.737770
7.650080	6.642875	5.781771	45.181053
7.660080	6.574385	6.058767	44.642418
7.670081	6.540173	6.364900	44.123940
7.680081	6.539739	6.700042	43.627792
7.690081	6.572639	7.064415	43.156300
7.700081	6.638504	7.458524	42.711983
7.710082	6.737060	7.883085	42.297600
7.720082	6.868132	8.338944	41.916210
7.730082	7.031645	8.826987	41.571201
7.740082	7.227615	9.348035	41.266335
7.750082	7.456122	9.902725	41.005787
7.760083	7.717286	10.491374	40.794182
7.770083	8.011223	11.113818	40.636600
7.780083	8.337989	11.769225	40.538597
7.790083	8.697515	12.455882	40.506176
7.800084	9.089522	13.170951	40.545738
7.810084	9.513420	13.910201	40.663986
7.820084	9.968192	14.667720	40.867775
7.830084	10.452261	15.435613	41.163895
7.840085	10.963340	16.203720	41.558746
7.850085	11.498271	16.959372	42.057957
7.860085	12.052865	17.687222	42.665848
7.870085	12.621740	18.369225	43.384830
7.880085	13.198187	18.984797	44.214695
7.890086	13.774073	19.511246	45.151863
7.900086	14.339812	19.924513	46.188641
7.910086	14.884429	20.200283	47.312576
7.920086	15.395732	20.315445	48.506042
7.930087	15.860630	20.249857	49.746147
7.940087	16.265596	19.988295	51.005104
7.950087	16.597265	19.522362	52.251156
7.960087	16.843153	18.852123	53.450050
7.970088	16.992424	17.987152	54.567005
7.980088	17.036657	16.946774	55.568974
7.990088	16.970510	15.759327	56.426975
8.000088	16.792204	14.460474	57.118141
8.010088	16.503763	13.090704	57.627232
8.020088	16.110968	11.692367	57.947384
8.030088	15.623030	10.306631	58.080013
8.040089	15.052019	8.970768	58.033962
8.050089	14.412119	7.716063	57.824043
8.060089	13.718790	6.566552	57.469238
8.070089	12.987939	5.538590	56.990845
8.080090	12.235155	4.641152	56.410763
8.090090	11.475080	3.876692	55.750126
8.100090	10.720934	3.242321	55.028282
8.110090	9.984204	2.731127	54.262207
8.120090	9.274490	2.333459	53.466232
8.130091	8.599482	2.038077	52.652050
8.140091	7.965030	1.833094	51.828918
8.150091	7.375304	1.706716	51.003948
8.160091	6.832979	1.647770	50.182461
8.170092	6.339462	1.646051	49.368328
8.180092	5.895110	1.692528	48.564304
8.190092	5.499447	1.779438	47.772305
8.200092	5.151368	1.900296	46.993645
8.210093	4.849314	2.049852	46.229225
8.220093	4.591434	2.224015	45.479683
8.230093	4.375713	2.419758	44.745506
8.240093	4.200089	2.635012	44.027115
8.250093	4.062541	2.868568	43.324924
8.260094	3.961161	3.119974	42.639397
8.270094	3.894213	3.389452	41.971085
8.280094	3.860178	3.677819	41.320652
8.290094	3.857785	3.986418	40.688911
8.300095	3.886031	4.317063	40.076859
8.310095	3.944206	4.671990	39.485699
8.320095	4.031896	5.053819	38.916893
8.330095	4.148995	5.465513	38.372192
8.340096	4.295702	5.910353	37.853695
8.350096	4.472523	6.391899	37.363914
8.360096	4.680267	6.913950	36.905849
8.370096	4.920036	7.480500	36.483059
8.380096	5.193215	8.095667	36.099777
8.390097	5.501447	8.763605	35.761009
8.400097	5.846614	9.488379	35.472664
8.410097	6.230790	10.273793	35.241688
8.420097	6.656191	11.123162	35.076199
8.430098	7.125101	12.039002	34.985630
8.440098	7.639768	13.022632	34.980850
8.450098	8.202269	14.073652	35.074242
8.460098	8.814333	15.189308	35.279732
8.470098	9.477114	16.363691	35.612690
8.480099	10.190898	17.586817	36.089691
8.490099	10.954749	18.843567	36.728027
8.500099	11.766083	20.112581	37.544903
8.510099	12.620179	21.365187	38.556259
8.520100	13.509647	22.564541	39.775105
8.530100	14.423883	23.665260	41.209362
8.540100	15.348581	24.613838	42.859253
8.550100	16.265387	25.350235	44.714420
8.560101	17.151806	25.810995	46.751122
8.570101	17.981504	25.934082	48.930027
8.580101	18.725119	25.665337	51.195328
8.590101	19.351650	24.965984	53.475830
8.600101	19.830446	23.820112	55.688625
8.610102	20.133633	22.240591	57.745358
8.620102	20.238733	20.271793	59.560528
8.630102	20.131079	17.987928	61.060593
8.640102	19.805611	15.486653	62.192104
8.650103	19.267710	12.878876	62.927189
8.660103	18.532888	10.276677	63.265259
8.670103	17.625374	7.781754	63.230721
8.680103	16.575853	5.476505	62.867466
8.690104	15.418766	3.419009	62.231598
8.700104	14.189579	1.642073	61.383930
8.710104	12.922389	0.155591	60.383598
8.720104	11.648082	-1.049002	59.283482
8.730104	10.393137	-1.993440	58.127617
8.740105	9.179041	-2.707512	56.950367
8.750105	8.022207	-3.224751	55.776852
8.760105	6.934264	-3.579168	54.624157
8.770105	5.922575	-3.803041	53.502876
8.780106	4.990875	-3.925607	52.418678
8.790106	4.139937	-3.972439	51.373726
8.800106	3.368213	-3.965298	50.367851
8.810106	2.672406	-3.922299	49.399464
8.820107	2.047976	-3.858241	48.466221
8.830107	1.489545	-3.785024	47.565479
8.840107	0.991237	-3.712080	46.694614
8.850107	0.546939	-3.646792	45.851181
8.860107	0.150500	-3.594878	45.033028
8.870108	-0.204125	-3.560734	44.238327
8.880108	-0.522772	-3.547730	43.465591
8.890108	-0.811006	-3.558468	42.713646
8.900108	-1.074080	-3.594997	41.981625
8.910109	-1.316925	-3.658998	41.268929
8.920109	-1.544150	-3.751935	40.575218
8.930109	-1.760060	-3.875185	39.900387
8.940109	-1.968684	-4.030145	39.244564
8.950109	-2.173803	-4.218316	38.608101
8.960110	-2.378989	-4.441383	37.991592
8.970110	-2.587648	-4.701269	37.395885
8.980110	-2.803057	-5.000187	36.822121
8.990110	-3.028407	-5.340679	36.271755
9.000111	-3.266845	-5.725641	35.746632
9.010111	-3.521511	-6.158342	35.249023
9.020111	-3.795577	-6.642428	34.781738
9.030111	-4.092275	-7.181908	34.348198
9.040112	-4.414929	-7.781118	33.952560
9.050112	-4.766970	-8.444662	33.599857
9.060112	-5.151949	-9.177302	33.296154
9.070112	-5.573534	-9.983808	33.048725
9.080112	-6.035485	-10.868729	32.866261
9.090113	-6.541614	-11.836079	32.759064
9.100113	-7.095704	-12.888903	32.739285
9.110113	-7.701395	-14.028694	32.821098
9.120113	-8.362014	-15.254638	33.020859
9.130114	-9.080337	-16.562635	33.357136
9.140114	-9.858271	-17.944111	33.850594
9.150114	-10.696446	-19.384571	34.523609
9.160114	-11.593694	-20.861990	35.399483
9.170115	-12.546418	-22.345095	36.501152
9.180115	-13.547872	-23.791777	37.849220
9.190115	-14.587369	-25.147953	39.459202
9.200115	-15.649508	-26.347349	41.337971
9.210115	-16.713516	-27.312828	43.479546
9.220116	-17.752901	-27.959885	45.860668
9.230116	-18.735575	-28.202862	48.436905
9.240116	-19.624708	-27.963938	51.140358
9.250116	-20.380466	-27.184282	53.880287
9.260117	-20.962658	-25.835762	56.547634
9.270117	-21.334175	-23.930716	59.023914
9.280117	-21.464798	-21.526937	61.193638
9.290117	-21.334791	-18.725597	62.958248
9.300117	-20.937571	-15.661442	64.248642
9.310118	-20.280895	-12.486802	65.033272
9.320118	-19.386272	-9.352848	65.319954
9.330118	-18.286701	-6.392294	65.151268
9.340118	-17.023203	-3.707030	64.595085
9.350119	-15.640836	-1.362420	63.732914
9.360119	-14.184853	0.611992	62.648731
9.370119	-12.697521	2.217093	61.420204
9.380119	-11.215885	3.476376	60.113171
9.390120	-9.770507	4.427722	58.779263
9.400120	-8.385069	5.116195	57.455997
9.410120	-7.076616	5.588496	56.168404
9.420120	-5.856219	5.889223	54.931389
9.430120	-4.729855	6.058666	53.752270
9.440121	-3.699350	6.131801	52.633045
9.450121	-2.763300	6.138086	51.572296
9.460121	-1.917881	6.101752	50.566628
9.470121	-1.157560	6.042355	49.611710
9.480122	-0.475663	5.975429	48.702980
9.490122	0.135158	5.913151	47.836098
9.500122	0.682577	5.864961	47.007187
9.510122	1.174329	5.838107	46.212967
9.520123	1.618015	5.838122	45.450794
9.530123	2.020975	5.869225	44.718658
9.540123	2.390202	5.934650	44.015144
9.550123	2.732296	6.036925	43.339397
9.560123	3.053447	6.178087	42.691078
9.570124	3.359429	6.359867	42.070339
9.580124	3.655627	6.583819	41.477795
9.590124	3.947055	6.851436	40.914513
9.600124	4.238392	7.164212	40.382027
9.610125	4.534018	7.523699	39.882347
9.620125	4.838043	7.931517	39.418003
9.630125	5.154348	8.389350	38.992077
9.640125	5.486602	8.898903	38.608265
9.650126	5.838287	9.461832	38.270943
9.660126	6.212702	10.079633	37.985237
9.670126	6.612961	10.753489	37.757095
9.680126	7.041968	11.484064	37.593361
9.690126	7.502379	12.271242	37.501835
9.700127	7.996530	13.113791	37.491302
9.710127	8.526348	14.008952	37.571533
9.720127	9.093216	14.951963	37.753204
9.730127	9.697810	15.935484	38.047733
9.740128	10.339892	16.948973	38.466991
9.750128	11.018057	17.978025	39.022827
9.760128	11.729447	19.003729	39.726395
9.770128	12.469437	20.002125	40.587231
9.780128	13.231301	20.943890	41.612045
9.790129	14.005911	21.794397	42.803280
9.800129	14.781483	22.514339	44.157444
9.810129	15.543451	23.061090	45.663422
9.820129	16.274527	23.390968	47.300922
9.830130	16.955002	23.462427	49.039417
9.840130	17.563379	23.240055	50.837910
9.850130	18.077337	22.699022	52.645885
9.860130	18.475027	21.829369	54.405666
9.870131	18.736603	20.639359	56.056175
9.880131	18.845850	19.157089	57.537792
9.890131	18.791695	17.429737	58.797672
9.900131	18.569378	15.520267	59.794659
9.910131	18.181099	13.501931	60.502934
9.920132	17.636002	11.451453	60.913757
9.930132	16.949509	9.442035	61.035015
9.940132	16.142094	7.537356	60.888817
9.950132	15.237690	5.787405	60.507732
9.960133	14.261954	4.226502	59.930447
9.970133	13.240612	2.873398	59.197578
9.980133	12.198049	1.732987	58.348225
9.990133	11.156245	0.798995	57.417507
10.000134	10.134093	0.057034	56.435200
10.010134	9.147058	-0.512451	55.425220
10.020134	8.207136	-0.931645	54.405842
10.030134	7.323038	-1.223379	53.390301
10.040134	6.500504	-1.409709	52.387646
10.050135	5.742709	-1.511000	51.403599
10.060135	5.050694	-1.545409	50.441399
10.070135	4.423790	-1.528677	49.502502
10.080135	3.860011	-1.474128	48.587162
10.090136	3.356405	-1.392797	47.694874
10.100136	2.909351	-1.293640	46.824703
10.110136	2.514811	-1.183778	45.975502
10.120136	2.168533	-1.068745	45.146072
10.130136	1.866207	-0.952734	44.335247
10.140137	1.603590	-0.838824	43.541950
10.150137	1.376596	-0.729175	42.765217
10.160137	1.181358	-0.625212	42.004204
10.170137	1.014269	-0.527774	41.258175
10.180138	0.872012	-0.437243	40.526501
10.190138	0.751562	-0.353651	39.808636
10.200138	0.650196	-0.276771	39.104115
10.210138	0.565478	-0.206182	38.412529
10.220139	0.495253	-0.141332	37.733521
10.230139	0.437626	-0.081579	37.066769
10.240139	0.390948	-0.026224	36.411987
10.250139	0.353795	0.025465	35.768921
10.260139	0.324946	0.074235	35.137321
10.270140	0.303372	0.120835	34.516968
10.280140	0.288210	0.166016	33.907650
10.290140	0.278751	0.210524	33.309166
10.300140	0.274424	0.255102	32.721325
10.310141	0.274785	0.300497	32.143944
10.320141	0.279501	0.347465	31.576851
10.330141	0.288346	0.396779	31.019878
10.340141	0.301188	0.449239	30.472868
10.350142	0.317986	0.505685	29.935671
10.360142	0.338787	0.567009	29.408150
10.370142	0.363719	0.634171	28.890177
10.380142	0.392995	0.708215	28.381636
10.390142	0.426911	0.790287	27.882429
10.400143	0.465850	0.881657	27.392477
10.410143	0.510286	0.983740	26.911722
10.420143	0.560792	1.098123	26.440136
10.430143	0.618044	1.226596	25.977726
10.440144	0.682838	1.371180	25.524542
10.450144	0.756098	1.534171	25.080690
10.460144	0.838894	1.718174	24.646349
10.470144	0.932459	1.926158	24.221781
10.480145	1.038210	2.161503	23.807365
10.490145	1.157773	2.428066	23.403625
10.500145	1.293015	2.730247	23.011267
10.510145	1.446070	3.073063	22.631235
10.520145	1.619380	3.462233	22.264780
10.530146	1.815738	3.904272	21.913542
10.540146	2.038332	4.406586	21.579666
10.550146	2.290800	4.977572	21.265945
10.560146	2.577282	5.626727	20.976009
10.570147	2.902486	6.364732	20.714565
10.580147	3.271749	7.203531	20.487705
10.590147	3.691094	8.156359	20.303297
10.600147	4.167294	9.237708	20.171480
10.610147	4.707907	10.463175	20.105288
10.620148	5.321291	11.849128	20.121412
10.630148	6.016579	13.412105	20.241123
10.640148	6.803564	15.167803	20.491352
10.650148	7.692489	17.129488	20.905897
10.660149	8.693655	19.305580	21.526657
10.670149	9.816789	21.696144	22.404720
10.680149	11.070071	24.287973	23.600943
10.690149	12.458706	27.048019	25.185469
10.700150	13.982925	29.915125	27.235308
10.710150	15.635331	32.790520	29.828812
10.720150	17.397593	35.528454	33.035667
10.730150	19.236696	37.929760	36.901241
10.740150	21.101297	39.742931	41.425159
10.750151	22.919147	40.678722	46.536346
10.760151	24.597075	40.443924	52.070446
10.770151	26.025167	38.795750	57.759594
10.780151	27.086395	35.609226	63.246109
10.790152	27.671457	30.938099	68.127487
10.800152	27.696482	25.042433	72.028206
10.810152	27.119085	18.361763	74.678879
10.820152	25.947720	11.433924	75.974274
10.830153	24.240961	4.785833	75.987648
10.840153	22.096954	-1.163989	74.937637
10.850153	19.636564	-6.159953	73.124428
10.860153	16.985422	-10.112864	70.861282
10.870153	14.259190	-13.065706	68.422562
10.880154	11.554310	-15.143832	66.016708
10.890154	8.944275	-16.508141	63.781609
10.900154	6.480114	-17.320910	61.793968
10.910154	4.193398	-17.725964	60.084473
10.920155	2.100285	-17.840384	58.653004
10.930155	0.205581	-17.753712	57.481075
10.940155	-1.493696	-17.531105	56.540787
10.950155	-3.005474	-17.218004	55.800655
10.960155	-4.340515	-16.844908	55.229053
10.970156	-5.510927	-16.431580	54.796062
10.980156	-6.529181	-15.990465	54.474316
10.990156	-7.407511	-15.529308	54.239281
11.000156	-8.157581	-15.053081	54.069256
11.010157	-8.790347	-14.565332	53.945236
11.020157	-9.316031	-14.069094	53.850754
11.030157	-9.744169	-13.567430	53.771706
11.040157	-10.083698	-13.063740	53.696217
11.050158	-10.343046	-12.561852	53.614502
11.060158	-10.530223	-12.065996	53.518742
11.070158	-10.652893	-11.580688	53.402946
11.080158	-10.718426	-11.110556	53.262810
11.090158	-10.733927	-10.660162	53.095543
11.100159	-10.706247	-10.233824	52.899715
11.110159	-10.641978	-9.835457	52.675053
11.120159	-10.547431	-9.468459	52.422264
11.130159	-10.428610	-9.135633	52.142841
11.140160	-10.291184	-8.839143	51.838890
11.150160	-10.140458	-8.580519	51.512962
11.160160	-9.981347	-8.360682	51.167923
11.170160	-9.818358	-8.180006	50.806812
11.180161	-9.655583	-8.038382	50.432762
11.190161	-9.496694	-7.935303	50.048916
11.200161	-9.344948	-7.869951	49.658367
11.210161	-9.203205	-7.841275	49.264141
11.220161	-9.073944	-7.848065	48.869152
11.230162	-8.959289	-7.889025	48.476219
11.240162	-8.861034	-7.962818	48.088051
11.250162	-8.780679	-8.068115	47.707272
11.260162	-8.719453	-8.203624	47.336426
11.270163	-8.678349	-8.368103	46.978008
11.280163	-8.658153	-8.560371	46.634468
11.290163	-8.659461	-8.779301	46.308250
11.300163	-8.682711	-9.023799	46.001797
11.310163	-8.728193	-9.292788	45.717579
11.320164	-8.796070	-9.585163	45.458099
11.330164	-8.886377	-9.899760	45.225910
11.340164	-8.999032	-10.235296	45.023613
11.350164	-9.133830	-10.590316	44.853863
11.360165	-9.290436	-10.963128	44.719349
11.370165	-9.468370	-11.351738	44.622784
11.380165	-9.666993	-11.753773	44.566868
11.390165	-9.885476	-12.166411	44.554245
11.400166	-10.122778	-12.586311	44.587448
11.410166	-10.377609	-13.009541	44.668816
11.420166	-10.648399	-13.431525	44.800404
11.430166	-10.933258	-13.847009	44.983868
11.440166	-11.229942	-14.250033	45.220329
11.450167	-11.535821	-14.633962	45.510239
11.460167	-11.847854	-14.991530	45.853203
11.470167	-12.162571	-15.314959	46.247833
11.480167	-12.476078	-15.596112	46.691582
11.490168	-12.784068	-15.826727	47.180603
11.500168	-13.081867	-15.998699	47.709637
11.510168	-13.364496	-16.104427	48.271969
11.520168	-13.626770	-16.137201	48.859428
11.530169	-13.863421	-16.091614	49.462486
11.540169	-14.069250	-15.963966	50.070435
11.550169	-14.239300	-15.752638	50.671677
11.560169	-14.369044	-15.458374	51.254097
11.570169	-14.454582	-15.084461	51.805504
11.580170	-14.492821	-14.636761	52.314129
11.590170	-14.481638	-14.123576	52.769112
11.600170	-14.420008	-13.555366	53.160976
11.610170	-14.308082	-12.944301	53.482029
11.620171	-14.147211	-12.303716	53.726643
11.630171	-13.939918	-11.647489	53.891407
11.640171	-13.689799	-10.989412	53.975163
11.650171	-13.401394	-10.342605	53.978874
11.660172	-13.079998	-9.719004	53.905407
11.670172	-12.731465	-9.128983	53.759224
11.680172	-12.361993	-8.581100	53.546021
11.690172	-11.977909	-8.081990	53.272346
11.700172	-11.585479	-7.636374	52.945255
11.710173	-11.190731	-7.247179	52.571983
11.720173	-10.799323	-6.915735	52.159691
11.730173	-10.416433	-6.642020	51.715248
11.740173	-10.046691	-6.424922	51.245106
11.750174	-9.694140	-6.262518	50.755203
11.760174	-9.362229	-6.152318	50.250942
11.770174	-9.053823	-6.091496	49.737179
11.780174	-8.771237	-6.077084	49.218258
11.790174	-8.516288	-6.106130	48.698059
11.800175	-8.290340	-6.175818	48.180069
11.810175	-8.094375	-6.283557	47.667439
11.820175	-7.929044	-6.427042	47.163055
11.830175	-7.794736	-6.604286	46.669609
11.840176	-7.691629	-6.813634	46.189655
11.850176	-7.619740	-7.053756	45.725677
11.860176	-7.578977	-7.323624	45.280132
11.870176	-7.569168	-7.622481	44.855511
11.880177	-7.590099	-7.949796	44.454380
11.890177	-7.641533	-8.305208	44.079414
11.900177	-7.723227	-8.688463	43.733448
11.910177	-7.834939	-9.099341	43.419491
11.920177	-7.976428	-9.537574	43.140762
11.930178	-8.147440	-10.002747	42.900719
11.940178	-8.347698	-10.494197	42.703053
11.950178	-8.576870	-11.010892	42.551697
11.960178	-8.834532	-11.551299	42.450813
11.970179	-9.120124	-12.113239	42.404762
11.980179	-9.432895	-12.693733	42.418041
11.990179	-9.771833	-13.288836	42.495205
12.000179	-10.135597	-13.893468	42.640736
12.010180	-10.522425	-14.501263	42.858887
12.020180	-10.930048	-15.104419	43.153469
12.030180	-11.355599	-15.693604	43.527588
12.040180	-11.795520	-16.257910	43.983326
12.050180	-12.245478	-16.784889	44.521381
12.060181	-12.700301	-17.260721	45.140682
12.070181	-13.153943	-17.670500	45.837975
12.080181	-13.599483	-17.998697	46.607433
12.090181	-14.029181	-18.229807	47.440357
12.100182	-14.434597	-18.349144	48.324963
12.110182	-14.806779	-18.343803	49.246357
12.120182	-15.136533	-18.203682	50.186749
12.130182	-15.414761	-17.922503	51.125900
12.140182	-15.632859	-17.498711	52.041874
12.150183	-15.783155	-16.936123	52.912006
12.160183	-15.859342	-16.244215	53.714088
12.170183	-15.856878	-15.437963	54.427593
12.180183	-15.773321	-14.537212	55.034870
12.190184	-15.608532	-13.565604	55.522144
12.200184	-15.364756	-12.549174	55.880207
12.210184	-15.046544	-11.514768	56.104736
12.220184	-14.660535	-10.488455	56.196213
12.230185	-14.215114	-9.494111	56.159458
12.240185	-13.719982	-8.552309	56.002907
12.250185	-13.185681	-7.679585	55.737686
12.260185	-12.623113	-6.888119	55.376652
12.270185	-12.043090	-6.185777	54.933464
12.280186	-11.455953	-5.576451	54.421799
12.290186	-10.871259	-5.060606	53.854713
12.300186	-10.297564	-4.635940	53.244217
12.310186	-9.742290	-4.298078	52.600998
12.320187	-9.211663	-4.041231	51.934334
12.330187	-8.710728	-3.858789	51.252087
12.340187	-8.243400	-3.743812	50.560802
12.350187	-7.812564	-3.689421	49.865852
12.360188	-7.420195	-3.689098	49.171608
12.370188	-7.067483	-3.736883	48.481613
12.380188	-6.754974	-3.827510	47.798756
12.390188	-6.482695	-3.956478	47.125412
12.400188	-6.250282	-4.120071	46.463600
12.410189	-6.057091	-4.315359	45.815079
12.420189	-5.902295	-4.540158	45.181458
12.430189	-5.784973	-4.792986	44.564270
12.440189	-5.704184	-5.073008	43.965054
12.450190	-5.659021	-5.379974	43.385403
12.460190	-5.648671	-5.714153	42.827034
12.470190	-5.672441	-6.076272	42.291828
12.480190	-5.729795	-6.467444	41.781887
12.490191	-5.820370	-6.889109	41.299580
12.500191	-5.943985	-7.342952	40.847591
12.510191	-6.100645	-7.830835	40.428982
12.520191	-6.290538	-8.354705	40.047245
12.530191	-6.514019	-8.916493	39.706360
12.540192	-6.771583	-9.518000	39.410858
12.550192	-7.063840	-10.160745	39.165878
12.560192	-7.391464	-10.845798	38.977215
12.570192	-7.755134	-11.573565	38.851372
12.580193	-8.155460	-12.343532	38.795574
12.590193	-8.592887	-13.153959	38.817760
12.600193	-9.067575	-14.001532	38.926529
12.610193	-9.579259	-14.880943	39.131008
12.620193	-10.127080	-15.784458	39.440655
12.630194	-10.709384	-16.701433	39.864922
12.640194	-11.323500	-17.617859	40.412792
12.650194	-11.965498	-18.515966	41.092133
12.660194	-12.629939	-19.373959	41.908890
12.670195	-13.309630	-20.165985	42.866077
